2015-02-10 05:28:12, 4746, 4574, 172
2015-02-10 17:28:15, 4745, 4574, 171
2015-02-11 05:24:11, 4731, 4560, 171
2015-02-11 17:28:13, 4732, 4562, 170
2015-02-12 05:24:13, 4719, 4549, 170
2015-02-12 17:28:15, 4746, 4575, 171
2015-02-13 05:24:13, 4724, 4554, 170
2015-02-13 17:28:15, 4766, 4584, 182
2015-02-14 05:24:14, 4742, 4562, 180
2015-02-14 17:28:15, 4738, 4557, 181
2015-02-15 05:24:11, 4728, 4547, 181
2015-02-15 17:28:13, 4728, 4546, 182
2015-02-16 05:24:15, 4726, 4544, 182
2015-02-16 17:28:16, 4725, 4544, 181
2015-02-17 05:24:20, 4721, 4540, 181
2015-02-17 17:28:23, 4745, 4565, 180
2015-02-18 05:24:15, 4715, 4535, 180
2015-02-18 17:28:21, 4724, 4546, 178
2015-02-19 05:24:15, 4704, 4525, 179
2015-02-19 17:28:16, 4726, 4546, 180
2015-02-20 05:24:13, 4711, 4532, 179
2015-02-20 17:28:15, 4722, 4547, 175
2015-02-21 05:24:12, 4707, 4533, 174
2015-02-21 17:24:14, 4703, 4529, 174
2015-02-22 05:24:12, 4693, 4519, 174
2015-02-22 17:24:15, 4693, 4519, 174
2015-02-23 05:24:15, 4693, 4519, 174
2015-02-23 17:32:18, 4714, 4544, 170
2015-02-24 05:24:13, 4679, 4509, 170
2015-02-24 17:32:14, 4689, 4519, 170
2015-02-25 05:24:16, 4666, 4496, 170
2015-02-25 17:28:18, 4685, 4514, 171
2015-02-26 05:24:12, 4682, 4509, 173
2015-02-26 17:50:14, 4688, 4515, 173
2015-02-27 05:24:12, 4674, 4501, 173
2015-02-27 17:28:14, 4687, 4512, 175
2015-02-28 05:24:13, 4664, 4489, 175
2015-02-28 17:24:15, 4664, 4490, 174
2015-03-01 05:24:13, 4652, 4478, 174
2015-03-01 17:24:15, 4652, 4478, 174
2015-03-02 05:24:15, 4650, 4476, 174
2015-03-02 17:28:17, 4668, 4495, 173
2015-03-03 05:24:13, 4636, 4463, 173
2015-03-03 17:28:16, 4649, 4477, 172
2015-03-04 05:24:13, 4628, 4454, 174
2015-03-04 17:24:16, 4643, 4467, 176
2015-03-05 05:24:32, 4633, 4458, 175
2015-03-05 17:24:35, 4630, 4455, 175
2015-03-06 05:28:18, 4630, 4455, 175
2015-03-06 17:29:11, 4647, 4469, 178
2015-03-07 05:24:13, 4618, 4440, 178
2015-03-07 17:24:16, 4614, 4436, 178
2015-03-08 05:28:17, 4609, 4431, 178
2015-03-08 17:24:21, 4608, 4430, 178
2015-03-09 05:24:12, 4606, 4428, 178
2015-03-09 17:28:15, 4629, 4450, 179
2015-03-10 05:24:55, 4607, 4429, 178
2015-03-10 17:28:58, 4628, 4448, 180
2015-03-11 05:24:13, 4621, 4441, 180
2015-03-11 17:28:16, 4629, 4448, 181
2015-03-12 05:24:32, 4615, 4434, 181
2015-03-12 17:28:34, 4651, 4469, 182
2015-03-13 05:28:12, 4642, 4460, 182
2015-03-13 17:28:14, 4659, 4476, 183
2015-03-14 05:24:12, 4641, 4458, 183
2015-03-14 17:24:15, 4638, 4457, 181
2015-03-15 05:24:30, 4623, 4442, 181
2015-03-15 17:24:32, 4617, 4436, 181
2015-03-16 05:24:50, 4621, 4438, 183
2015-03-16 17:28:52, 4631, 4447, 184
2015-03-17 05:28:13, 4617, 4431, 186
